grid_lat,grid_lon,count
18.990000000000002,109.17,1
18.990000000000002,109.60000000000001,1
19.0,109.82000000000001,1
19.01,108.9,2
19.02,109.65,2
19.02,109.67,1
19.03,109.65,2
19.03,109.77,1
19.03,109.81,1
19.03,109.82000000000001,1
19.03,109.83,4
19.03,109.84,2
19.03,109.85000000000001,1
19.04,109.84,9
19.04,109.85000000000001,1
19.05,108.93,2
19.05,109.84,4
19.05,109.88,1
19.05,110.05,1
19.05,110.51,1
19.05,110.52,2
19.06,108.64,1
19.06,109.84,1
19.06,110.05,1
19.07,108.62,1
19.07,109.64,1
19.07,109.85000000000001,1
19.07,110.25,1
19.07,110.26,1
19.07,110.51,1
19.080000000000002,108.62,1
19.080000000000002,108.63,1
19.080000000000002,108.64,2
19.080000000000002,108.67,2
19.080000000000002,108.68,1
19.080000000000002,108.7,1
19.080000000000002,108.71000000000001,1
19.080000000000002,109.41,3
19.09,108.62,1
19.09,108.64,2
19.09,108.65,5
19.09,108.66,5
19.09,108.67,5
19.09,108.68,5
19.1,108.63,1
19.1,108.65,2
19.1,108.67,12
19.1,108.68,2
19.1,108.69,1
19.1,110.5,1
19.11,108.64,1
19.11,108.65,1
19.11,108.66,2
19.11,110.13,4
19.12,108.65,1
19.12,108.8,2
19.13,108.66,2
19.13,110.47,3
19.13,110.48,2
19.13,110.55,3
19.14,108.67,1
19.14,109.89,1
19.14,109.92,1
19.14,110.49000000000001,1
19.14,110.57000000000001,3
19.150000000000002,109.26,4
19.150000000000002,109.47,1
19.150000000000002,110.31,1
19.150000000000002,110.45,2
19.150000000000002,110.46000000000001,1
19.150000000000002,110.48,1
19.150000000000002,110.49000000000001,1
19.16,108.86,1
19.16,108.87,1
19.16,109.29,1
19.16,110.3,3
19.16,110.57000000000001,2
19.16,110.58,4
19.17,108.87,1
19.17,109.02,1
19.17,109.47,1
19.17,110.39,1
19.17,110.4,1
19.17,110.58,5
19.18,109.44,1
19.18,110.07000000000001,1
19.18,110.36,1
19.18,110.4,1
19.18,110.57000000000001,3
19.18,110.58,1
19.18,110.59,1
19.19,109.46000000000001,1
19.19,109.47,1
19.19,110.4,1
19.19,110.59,4
19.2,109.55,1
19.2,109.99000000000001,5
19.2,110.4,1
19.2,110.42,3
19.2,110.43,3
19.2,110.59,2
19.2,110.60000000000001,1
19.21,108.68,1
19.21,109.43,3
19.21,109.44,8
19.21,109.55,1
19.21,109.56,2
19.21,110.01,2
19.21,110.4,1
19.21,110.41,2
19.21,110.42,1
19.21,110.46000000000001,2
19.21,110.52,1
19.22,108.67,2
19.22,109.43,15
19.22,109.44,12
19.22,109.45,4
19.22,109.76,1
19.22,109.84,1
19.22,110.45,1
19.22,110.46000000000001,3
19.22,110.47,3
19.22,110.60000000000001,1
19.22,110.61,2
19.23,109.16,1
19.23,109.44,1
19.23,109.45,1
19.23,110.45,7
19.23,110.46000000000001,4
19.23,110.47,1
19.23,110.60000000000001,1
19.23,110.61,1
19.23,110.62,1
19.240000000000002,108.75,1
19.240000000000002,108.94,2
19.240000000000002,109.16,1
19.240000000000002,109.84,2
19.240000000000002,110.4,2
19.240000000000002,110.45,5
19.240000000000002,110.46000000000001,1
19.240000000000002,110.47,5
19.240000000000002,110.48,7
19.240000000000002,110.62,1
19.25,109.04,2
19.25,110.07000000000001,2
19.25,110.43,2
19.25,110.44,3
19.25,110.45,4
19.25,110.46000000000001,2
19.25,110.47,2
19.26,109.04,1
19.26,109.05,3
19.26,109.75,2
19.26,109.78,2
19.26,110.44,6
19.26,110.45,1
19.26,110.46000000000001,2
19.26,110.47,1
19.26,110.48,4
19.26,110.53,1
19.27,109.05,6
19.27,110.45,1
19.27,110.46000000000001,4
19.27,110.47,1
19.28,109.05,4
19.28,109.36,1
19.29,108.79,1
19.29,109.04,1
19.29,109.05,7
19.29,109.23,3
19.29,109.75,3
19.29,110.4,1
19.29,110.5,1
19.3,109.04,2
19.3,109.23,3
19.3,109.24000000000001,2
19.3,110.08,1
19.31,109.04,5
19.31,109.44,1
19.31,109.72,1
19.31,109.73,2
19.31,109.94,2
19.31,110.67,1
19.32,108.67,1
19.32,108.99000000000001,2
19.32,109.44,1
19.32,109.45,1
19.32,109.94,1
19.32,110.02,2
19.32,110.04,3
19.330000000000002,108.67,1
19.330000000000002,109.38,1
19.330000000000002,110.26,2
19.330000000000002,110.60000000000001,2
19.34,108.67,1
19.34,108.8,1
19.34,109.14,1
19.34,110.10000000000001,3
19.34,110.3,1
19.34,110.60000000000001,1
19.34,110.61,2
19.35,108.68,1
19.35,109.0,4
19.35,109.08,1
19.35,110.09,5
19.35,110.10000000000001,1
19.36,108.69,1
19.36,108.7,2
19.36,109.10000000000001,2
19.36,110.09,6
19.36,110.10000000000001,4
19.37,108.7,1
19.37,110.09,2
19.37,110.10000000000001,4
19.37,110.46000000000001,1
19.38,110.10000000000001,5
19.38,110.15,1
19.38,110.21000000000001,2
19.38,110.46000000000001,1
19.38,110.65,2
19.39,109.71000000000001,1
19.39,110.09,1
19.39,110.10000000000001,2
19.39,110.11,1
19.400000000000002,110.45,6
19.41,109.16,4
19.41,109.54,1
19.41,109.61,1
19.41,110.59,2
19.41,110.69,1
19.41,110.7,1
19.42,109.66,2
19.42,110.13,1
19.42,110.62,1
19.43,108.81,1
19.43,110.04,2
19.43,110.09,2
19.43,110.32000000000001,2
19.44,109.13,1
19.44,109.26,2
19.44,110.44,2
19.44,110.65,1
19.45,108.92,1
19.45,109.3,3
19.45,110.15,2
19.45,110.44,2
19.45,110.72,1
19.46,109.66,1
19.46,109.67,1
19.46,110.71000000000001,1
19.46,110.72,1
19.46,110.73,2
19.47,110.44,1
19.48,109.07000000000001,1
19.48,109.88,1
19.48,110.73,1
19.490000000000002,108.98,1
19.490000000000002,109.5,1
19.5,109.52,1
19.5,109.53,2
19.5,109.54,1
19.5,109.56,1
19.5,109.58,2
19.5,110.17,2
19.5,110.8,1
19.51,109.51,2
19.51,109.52,1
19.51,109.56,4
19.51,109.57000000000001,5
19.51,109.58,2
19.51,110.17,2
19.52,109.53,2
19.52,109.54,3
19.52,109.55,7
19.52,109.56,4
19.52,109.57000000000001,4
19.52,109.58,4
19.52,109.59,3
19.52,109.60000000000001,1
19.52,109.63,1
19.52,110.35000000000001,1
19.52,110.79,1
19.52,110.8,1
19.52,110.85000000000001,2
19.53,109.55,1
19.53,109.56,1
19.53,109.58,9
19.53,109.59,3
19.53,110.04,2
19.53,110.05,2
19.53,110.53,3
19.53,110.8,2
19.53,110.81,2
19.54,109.43,2
19.54,110.04,1
19.54,110.21000000000001,1
19.54,110.79,5
19.54,110.8,4
19.54,110.82000000000001,1
19.54,110.83,1
19.55,109.65,1
19.55,110.32000000000001,1
19.55,110.77,1
19.55,110.78,2
19.55,110.79,5
19.55,110.8,3
19.55,110.81,4
19.56,109.56,1
19.56,109.85000000000001,1
19.56,110.24000000000001,1
19.56,110.81,1
19.57,109.54,1
19.57,109.55,1
19.57,109.86,2
19.57,110.12,1
19.57,110.39,2
19.580000000000002,109.54,2
19.580000000000002,109.99000000000001,1
19.580000000000002,110.74000000000001,1
19.580000000000002,110.75,2
19.580000000000002,110.86,2
19.59,109.71000000000001,1
19.59,109.72,1
19.59,110.75,1
19.59,110.76,1
19.59,110.91,1
19.6,110.49000000000001,1
19.6,110.73,1
19.6,110.74000000000001,2
19.6,110.76,2
19.6,110.91,1
19.61,109.73,1
19.61,110.2,1
19.61,110.49000000000001,1
19.61,110.73,1
19.61,110.74000000000001,4
19.61,110.75,2
19.61,110.76,1
19.62,109.53,1
19.62,110.56,1
19.62,110.73,1
19.62,110.75,1
19.62,110.76,1
19.63,110.14,1
19.63,110.73,1
19.63,110.74000000000001,3
19.63,110.75,1
19.64,109.15,1
19.64,110.18,1
19.64,110.97,2
19.64,110.98,7
19.64,110.99000000000001,1
19.650000000000002,109.16,1
19.650000000000002,109.19,1
19.650000000000002,109.23,1
19.650000000000002,109.29,1
19.650000000000002,110.25,1
19.650000000000002,110.84,1
19.650000000000002,110.93,1
19.650000000000002,110.95,1
19.650000000000002,110.96000000000001,1
19.650000000000002,110.97,1
19.650000000000002,110.98,2
19.66,109.2,1
19.66,109.21000000000001,1
19.66,109.25,2
19.66,110.36,3
19.66,110.93,1
19.66,111.0,2
19.67,109.2,2
19.67,109.22,1
19.67,110.33,1
19.67,110.34,1
19.67,110.35000000000001,2
19.67,110.36,1
19.67,110.37,3
19.68,109.2,2
19.68,109.61,1
19.68,110.33,3
19.68,110.34,5
19.68,110.35000000000001,11
19.69,109.21000000000001,3
19.69,109.22,4
19.69,110.32000000000001,2
19.7,109.22,1
19.7,109.42,1
19.7,109.45,1
19.7,109.7,1
19.7,110.5,1
19.7,110.56,1
19.71,109.21000000000001,2
19.71,109.31,1
19.71,109.35000000000001,2
19.71,109.44,1
19.71,109.58,1
19.71,109.7,1
19.71,109.71000000000001,1
19.71,110.0,1
19.71,110.2,2
19.71,110.32000000000001,1
19.71,110.55,1
19.71,110.73,2
19.71,110.81,1
19.72,109.21000000000001,1
19.72,109.43,1
19.72,110.0,1
19.72,110.05,1
19.72,110.31,1
19.72,110.55,2
19.73,109.18,1
19.73,109.2,2
19.73,109.21000000000001,1
19.73,109.45,5
19.73,109.99000000000001,1
19.73,110.0,3
19.73,110.12,2
19.73,110.19,1
19.740000000000002,109.2,5
19.740000000000002,109.21000000000001,4
19.740000000000002,109.22,2
19.740000000000002,109.34,1
19.740000000000002,109.99000000000001,2
19.740000000000002,110.23,2
19.740000000000002,110.86,1
19.75,109.2,1
19.75,109.21000000000001,2
19.75,109.22,3
19.75,109.84,1
19.75,110.0,6
19.75,110.22,1
19.75,110.24000000000001,1
19.75,110.4,1
19.76,109.2,1
19.76,109.22,1
19.76,109.85000000000001,1
19.76,109.99000000000001,4
19.76,110.0,5
19.76,110.19,1
19.76,110.4,2
19.76,110.97,1
19.76,110.98,2
19.76,110.99000000000001,2
19.77,109.18,1
19.77,109.26,1
19.77,109.55,2
19.77,110.36,2
19.78,109.21000000000001,1
19.78,110.0,2
19.79,109.25,1
19.79,109.48,1
19.79,110.0,2
19.79,110.24000000000001,2
19.79,110.7,1
19.79,110.8,1
19.8,109.3,1
19.8,109.34,1
19.8,110.66,1
19.8,110.67,2
19.8,110.68,4
19.81,109.47,2
19.81,110.05,1
19.81,110.3,2
19.81,110.51,1
19.81,110.59,1
19.82,109.49000000000001,1
19.82,109.92,2
19.82,110.35000000000001,1
19.82,110.5,2
19.82,110.51,2
19.830000000000002,109.84,1
19.830000000000002,109.88,1
19.830000000000002,109.91,1
19.830000000000002,110.05,1
19.830000000000002,110.44,1
19.84,109.92,2
19.84,110.54,1
19.84,110.74000000000001,1
19.85,109.42,1
19.85,109.64,1
19.85,110.03,1
19.85,110.35000000000001,2
19.86,109.53,1
19.86,109.91,1
19.86,110.02,1
19.87,109.91,5
19.87,109.92,2
19.87,110.29,1
19.87,110.46000000000001,3
19.87,110.59,1
19.88,109.73,1
19.88,109.99000000000001,1
19.88,110.4,1
19.88,110.41,2
19.89,109.53,1
19.89,109.69,2
19.89,109.71000000000001,1
19.89,109.99000000000001,1
19.89,110.26,1
19.89,110.29,1
19.89,110.38,1
19.89,110.41,1
19.89,110.45,1
19.900000000000002,109.67,2
19.900000000000002,109.99000000000001,3
19.900000000000002,110.03,1
19.900000000000002,110.29,1
19.900000000000002,110.53,1
19.91,109.68,3
19.91,109.69,4
19.91,109.7,1
19.91,110.04,1
19.91,110.17,1
19.91,110.26,1
19.91,110.32000000000001,4
19.91,110.33,1
19.91,110.35000000000001,1
19.91,110.36,1
19.92,109.53,1
19.92,110.03,1
19.92,110.16,1
19.92,110.23,1
19.92,110.26,1
19.92,110.32000000000001,2
19.92,110.34,1
19.92,110.35000000000001,6
19.92,110.43,1
19.92,110.48,1
19.93,109.7,1
19.93,109.85000000000001,1
19.93,110.08,1
19.93,110.11,2
19.93,110.12,2
19.93,110.16,1
19.93,110.2,2
19.93,110.21000000000001,1
19.93,110.48,3
19.94,109.71000000000001,1
19.94,109.95,1
19.94,110.03,1
19.94,110.04,2
19.94,110.07000000000001,1
19.94,110.11,3
19.94,110.12,5
19.94,110.13,4
19.94,110.26,1
19.94,110.43,2
19.94,110.45,1
19.94,110.49000000000001,2
19.95,109.7,2
19.95,109.92,1
19.95,109.94,1
19.95,110.02,1
19.95,110.05,1
19.95,110.06,1
19.95,110.11,3
19.95,110.12,8
19.95,110.13,2
19.95,110.28,2
19.95,110.32000000000001,1
19.95,110.38,1
19.95,110.43,3
19.95,110.55,1
19.96,109.65,1
19.96,109.75,1
19.96,110.06,1
19.96,110.07000000000001,3
19.96,110.09,3
19.96,110.11,1
19.96,110.12,1
19.96,110.13,3
19.96,110.26,1
19.96,110.28,2
19.96,110.29,2
19.96,110.33,1
19.96,110.39,1
19.96,110.42,6
19.96,110.43,5
19.97,110.12,1
19.97,110.13,10
19.97,110.14,1
19.97,110.16,4
19.97,110.17,1
19.97,110.26,2
19.97,110.28,3
19.97,110.29,4
19.97,110.3,3
19.97,110.31,2
19.97,110.32000000000001,5
19.97,110.33,8
19.97,110.34,4
19.97,110.36,1
19.97,110.37,8
19.97,110.38,7
19.97,110.39,3
19.97,110.4,5
19.97,110.42,2
19.97,110.43,3
19.97,110.5,1
19.97,110.51,1
19.98,109.72,1
19.98,109.91,1
19.98,110.09,1
19.98,110.10000000000001,4
19.98,110.11,2
19.98,110.12,2
19.98,110.13,1
19.98,110.15,2
19.98,110.16,1
19.98,110.25,2
19.98,110.26,3
19.98,110.27,2
19.98,110.28,6
19.98,110.29,3
19.98,110.31,6
19.98,110.32000000000001,10
19.98,110.33,6
19.98,110.34,6
19.98,110.35000000000001,7
19.98,110.36,3
19.98,110.37,4
19.98,110.38,5
19.98,110.39,1
19.98,110.41,5
19.98,110.44,1
19.98,110.45,3
19.98,110.46000000000001,1
19.98,110.47,2
19.98,110.62,1
19.98,110.63,1
19.98,110.69,2
19.990000000000002,110.12,5
19.990000000000002,110.17,1
19.990000000000002,110.19,1
19.990000000000002,110.2,3
19.990000000000002,110.22,1
19.990000000000002,110.23,1
19.990000000000002,110.26,3
19.990000000000002,110.27,6
19.990000000000002,110.28,9
19.990000000000002,110.29,7
19.990000000000002,110.3,3
19.990000000000002,110.31,4
19.990000000000002,110.32000000000001,4
19.990000000000002,110.33,8
19.990000000000002,110.34,4
19.990000000000002,110.35000000000001,3
19.990000000000002,110.36,2
19.990000000000002,110.37,6
19.990000000000002,110.39,1
19.990000000000002,110.4,2
19.990000000000002,110.41,2
19.990000000000002,110.43,1
19.990000000000002,110.46000000000001,1
19.990000000000002,110.68,1
19.990000000000002,110.69,3
20.0,109.7,2
20.0,109.71000000000001,3
20.0,110.13,1
20.0,110.15,1
20.0,110.18,1
20.0,110.2,5
20.0,110.21000000000001,1
20.0,110.22,1
20.0,110.25,5
20.0,110.26,5
20.0,110.27,9
20.0,110.28,7
20.0,110.29,3
20.0,110.3,5
20.0,110.31,2
20.0,110.32000000000001,4
20.0,110.33,7
20.0,110.34,3
20.0,110.35000000000001,1
20.0,110.36,5
20.0,110.39,1
20.0,110.4,2
20.0,110.41,1
20.0,110.68,2
20.0,110.69,1
20.01,110.19,1
20.01,110.2,1
20.01,110.21000000000001,2
20.01,110.23,1
20.01,110.24000000000001,5
20.01,110.25,2
20.01,110.26,9
20.01,110.27,3
20.01,110.28,10
20.01,110.29,10
20.01,110.3,4
20.01,110.31,6
20.01,110.32000000000001,3
20.01,110.33,9
20.01,110.34,3
20.01,110.35000000000001,6
20.01,110.36,6
20.01,110.37,3
20.01,110.39,2
20.01,110.4,2
20.01,110.48,1
20.01,110.49000000000001,1
20.01,110.5,1
20.02,110.15,1
20.02,110.2,4
20.02,110.23,2
20.02,110.24000000000001,4
20.02,110.25,7
20.02,110.26,6
20.02,110.27,1
20.02,110.28,7
20.02,110.29,12
20.02,110.3,5
20.02,110.31,12
20.02,110.32000000000001,4
20.02,110.33,4
20.02,110.34,5
20.02,110.35000000000001,9
20.02,110.36,7
20.02,110.37,3
20.02,110.39,5
20.02,110.46000000000001,1
20.02,110.47,2
20.02,110.56,1
20.02,110.57000000000001,2
20.03,110.19,1
20.03,110.2,2
20.03,110.23,1
20.03,110.28,2
20.03,110.29,1
20.03,110.3,1
20.03,110.31,1
20.03,110.32000000000001,5
20.03,110.33,7
20.03,110.34,2
20.03,110.35000000000001,7
20.03,110.36,2
20.03,110.37,4
20.03,110.44,1
20.03,110.58,2
20.04,110.15,1
20.04,110.16,1
20.04,110.17,8
20.04,110.18,7
20.04,110.19,4
20.04,110.2,3
20.04,110.21000000000001,2
20.04,110.22,3
20.04,110.31,6
20.04,110.32000000000001,5
20.04,110.33,3
20.04,110.34,3
20.04,110.35000000000001,5
20.04,110.36,12
20.05,110.15,1
20.05,110.16,3
20.05,110.17,8
20.05,110.18,8
20.05,110.19,7
20.05,110.2,3
20.05,110.21000000000001,1
20.05,110.31,1
20.05,110.33,13
20.05,110.34,13
20.05,110.35000000000001,2
20.05,110.4,1
20.05,110.41,1
20.06,110.18,1
20.06,110.3,2
20.06,110.31,7
20.06,110.32000000000001,10
20.06,110.33,6
20.06,110.34,14
20.06,110.35000000000001,3
20.06,110.36,2
20.06,110.39,1
20.06,110.4,1
20.06,110.41,1
20.07,110.32000000000001,2
20.07,110.33,7
20.07,110.34,9
20.07,110.35000000000001,3
20.07,110.36,5
20.080000000000002,110.33,1
20.080000000000002,110.35000000000001,1
20.240000000000002,110.13,3
20.25,109.92,1
20.25,109.93,2
20.25,110.14,1
20.26,109.92,1
20.26,109.94,1
20.27,110.2,3
20.27,110.21000000000001,1
20.28,110.13,1
20.28,110.14,1
20.28,110.15,1
20.28,110.19,1
20.28,110.2,1
20.29,110.13,2
20.29,110.2,1
20.3,110.19,3
20.31,110.18,9
20.31,110.3,1
20.32,110.15,2
20.32,110.18,2
20.330000000000002,109.99000000000001,4
20.330000000000002,110.15,1
20.330000000000002,110.18,2
20.34,110.15,2
20.34,110.17,1
20.34,110.22,1
20.35,110.13,1
20.36,110.13,1
20.41,110.27,1
20.44,110.12,2
20.45,110.11,2
20.45,110.21000000000001,1
20.47,110.11,1
20.47,110.31,1
20.48,110.31,1
20.48,110.32000000000001,2
20.48,110.33,1
20.5,109.98,1
20.5,110.49000000000001,1
20.53,109.9,1
20.55,109.85000000000001,1
20.55,109.91,1
20.55,110.05,1
20.56,110.07000000000001,3
20.56,110.08,1
20.57,110.09,1
20.57,110.46000000000001,1
