grid_lat,grid_lon,count
45.75,8.56,1
45.75,8.870000000000001,1
45.75,9.01,1
45.75,9.26,1
45.75,9.61,1
45.75,9.78,1
45.75,10.25,1
45.75,11.450000000000001,1
45.75,11.74,1
45.75,12.25,1
45.75,13.030000000000001,1
45.75,15.98,1
45.75,18.16,1
45.75,21.27,2
45.75,24.19,1
45.76,-0.5,1
45.76,0.12,1
45.76,3.08,2
45.76,3.14,1
45.76,4.65,1
45.76,4.7700000000000005,2
45.76,4.8,1
45.76,4.83,2
45.76,4.84,5
45.76,4.8500000000000005,3
45.76,4.87,1
45.76,4.88,1
45.76,4.89,1
45.76,4.95,1
45.76,5.0,2
45.76,5.07,1
45.76,6.98,1
45.76,7.82,1
45.76,7.83,1
45.76,8.48,1
45.76,8.55,2
45.76,8.59,1
45.76,8.81,1
45.76,8.870000000000001,1
45.76,9.040000000000001,1
45.76,9.05,1
45.76,9.18,1
45.76,9.78,1
45.76,9.93,1
45.76,10.25,1
45.76,11.73,2
45.76,11.76,1
45.76,12.1,1
45.76,12.27,1
45.76,15.94,1
45.76,21.11,1
45.76,21.22,2
45.76,22.91,1
45.77,-0.43,1
45.77,-0.07,1
45.77,0.65,1
45.77,0.9500000000000001,1
45.77,3.11,1
45.77,3.12,1
45.77,3.18,1
45.77,4.55,1
45.77,4.79,3
45.77,4.8,3
45.77,4.8100000000000005,1
45.77,4.82,1
45.77,4.88,1
45.77,4.91,2
45.77,4.97,1
45.77,5.03,3
45.77,5.69,1
45.77,7.29,1
45.77,7.3,1
45.77,8.700000000000001,1
45.77,8.77,1
45.77,8.88,1
45.77,9.0,1
45.77,9.040000000000001,1
45.77,9.18,1
45.77,9.3,1
45.77,9.42,1
45.77,9.82,1
45.77,9.94,1
45.77,10.75,1
45.77,11.9,1
45.77,12.1,1
45.77,12.59,2
45.77,12.8,1
45.77,12.82,1
45.77,12.92,1
45.77,15.88,1
45.77,15.97,1
45.77,15.99,1
45.77,21.21,1
45.77,21.28,1
45.77,21.3,1
45.77,21.31,1
45.78,-1.17,1
45.78,3.0100000000000002,1
45.78,3.1,1
45.78,3.12,2
45.78,3.2,1
45.78,4.33,1
45.78,4.73,1
45.78,4.7700000000000005,1
45.78,4.78,3
45.78,4.79,1
45.78,4.8100000000000005,1
45.78,4.8500000000000005,2
45.78,6.97,1
45.78,7.3100000000000005,1
45.78,7.54,1
45.78,7.82,1
45.78,8.370000000000001,1
45.78,8.75,1
45.78,8.77,1
45.78,8.92,1
45.78,9.07,1
45.78,9.14,1
45.78,9.34,2
45.78,9.42,1
45.78,9.61,1
45.78,9.99,1
45.78,11.86,1
45.78,11.99,1
45.78,12.21,1
45.78,12.36,1
45.78,12.49,1
45.78,12.75,1
45.78,12.83,1
45.78,14.22,1
45.78,15.950000000000001,1
45.78,15.98,1
45.78,16.03,1
45.78,24.14,2
45.79,1.1300000000000001,1
45.79,1.1400000000000001,1
45.79,2.87,1
45.79,3.06,1
45.79,3.1,1
45.79,3.16,1
45.79,3.22,1
45.79,3.2600000000000002,1
45.79,4.33,1
45.79,4.8,2
45.79,5.05,1
45.79,5.13,1
45.79,7.3,1
45.79,8.43,1
45.79,8.56,1
45.79,8.72,1
45.79,8.8,1
45.79,8.84,1
45.79,8.88,1
45.79,9.040000000000001,1
45.79,9.14,1
45.79,9.17,1
45.79,9.55,1
45.79,9.66,1
45.79,10.74,1
45.79,11.75,1
45.79,11.94,1
45.79,12.68,1
45.79,12.81,1
45.79,13.46,1
45.79,14.35,1
45.79,15.15,1
45.79,15.77,1
45.79,15.860000000000001,2
45.79,15.89,1
45.79,15.91,1
45.79,15.97,1
45.79,15.99,1
45.79,16.01,1
45.79,16.02,1
45.79,21.21,1
45.79,25.84,1
45.800000000000004,0.92,1
45.800000000000004,1.29,1
45.800000000000004,2.46,1
45.800000000000004,3.0500000000000003,1
45.800000000000004,3.11,1
45.800000000000004,4.7700000000000005,1
45.800000000000004,4.78,1
45.800000000000004,4.87,1
45.800000000000004,5.4,1
45.800000000000004,7.5600000000000005,1
45.800000000000004,7.58,1
45.800000000000004,7.61,1
45.800000000000004,8.4,2
45.800000000000004,8.43,1
45.800000000000004,8.51,1
45.800000000000004,8.620000000000001,1
45.800000000000004,8.64,1
45.800000000000004,8.69,2
45.800000000000004,8.78,1
45.800000000000004,8.83,1
45.800000000000004,8.870000000000001,1
45.800000000000004,9.0,1
45.800000000000004,9.05,1
45.800000000000004,9.22,1
45.800000000000004,9.23,1
45.800000000000004,9.25,1
45.800000000000004,9.42,2
45.800000000000004,9.46,1
45.800000000000004,9.89,1
45.800000000000004,10.1,2
45.800000000000004,11.97,1
45.800000000000004,12.61,1
45.800000000000004,12.81,1
45.800000000000004,12.99,1
45.800000000000004,13.43,1
45.800000000000004,13.5,1
45.800000000000004,13.55,1
45.800000000000004,15.16,4
45.800000000000004,15.19,1
45.800000000000004,15.71,2
45.800000000000004,15.76,1
45.800000000000004,15.85,2
45.800000000000004,15.950000000000001,1
45.800000000000004,15.96,1
45.800000000000004,15.97,2
45.800000000000004,15.98,1
45.800000000000004,15.99,2
45.800000000000004,16.0,1
45.800000000000004,16.04,1
45.800000000000004,16.05,1
45.800000000000004,16.07,1
45.800000000000004,16.1,1
45.800000000000004,16.11,1
45.800000000000004,16.23,1
45.800000000000004,21.57,1
45.800000000000004,24.16,1
45.81,1.25,1
45.81,1.28,1
45.81,1.29,1
45.81,3.15,1
45.81,4.84,1
45.81,4.87,1
45.81,6.96,1
45.81,8.03,1
45.81,8.41,1
45.81,8.43,1
45.81,8.81,1
45.81,8.82,1
45.81,8.92,1
45.81,8.99,1
45.81,9.05,1
45.81,9.22,2
45.81,9.25,1
45.81,9.26,1
45.81,9.3,1
45.81,9.56,1
45.81,9.59,1
45.81,9.86,1
45.81,10.02,1
45.81,12.31,1
45.81,13.120000000000001,1
45.81,13.46,1
45.81,13.48,1
45.81,13.51,1
45.81,13.530000000000001,1
45.81,15.15,1
45.81,15.25,1
45.81,15.71,1
45.81,15.83,1
45.81,15.860000000000001,1
45.81,15.96,1
45.81,15.98,2
45.81,15.99,2
45.81,21.990000000000002,1
45.82,-0.88,1
45.82,-0.79,1
45.82,0.81,1
45.82,1.25,3
45.82,3.0700000000000003,1
45.82,3.09,1
45.82,3.37,1
45.82,4.76,2
45.82,4.86,1
45.82,4.9,1
45.82,4.99,1
45.82,5.42,1
45.82,6.2,1
45.82,7.22,1
45.82,7.33,1
45.82,8.540000000000001,1
45.82,8.66,1
45.82,8.74,1
45.82,8.76,1
45.82,8.77,1
45.82,8.82,2
45.82,8.950000000000001,1
45.82,9.51,1
45.82,10.02,2
45.82,10.08,1
45.82,10.18,1
45.82,11.700000000000001,1
45.82,12.200000000000001,1
45.82,12.46,1
45.82,12.52,1
45.82,13.48,1
45.82,21.22,1
45.83,1.25,1
45.83,1.26,1
45.83,3.5,1
45.83,4.84,1
45.83,5.05,1
45.83,6.17,1
45.83,7.73,1
45.83,7.82,1
45.83,8.69,1
45.83,8.83,1
45.83,8.84,1
45.83,9.01,2
45.83,9.02,2
45.83,9.03,2
45.83,9.07,3
45.83,9.34,1
45.83,9.35,2
45.83,9.39,1
45.83,9.51,1
45.83,9.66,1
45.83,10.13,1
45.83,11.88,1
45.83,12.370000000000001,1
45.83,13.21,1
45.83,13.48,1
45.83,17.38,1
45.83,24.98,1
45.84,-1.1500000000000001,1
45.84,1.23,1
45.84,1.25,1
45.84,3.5100000000000002,1
45.84,3.52,2
45.84,5.0600000000000005,1
45.84,5.76,1
45.84,5.83,1
45.84,6.05,1
45.84,8.41,1
45.84,8.53,1
45.84,8.83,1
45.84,8.98,1
45.84,8.99,1
45.84,9.0,1
45.84,9.01,1
45.84,9.02,1
45.84,9.39,1
45.84,9.4,1
45.84,10.15,1
45.84,10.55,1
45.84,12.81,1
45.84,12.88,1
45.84,13.48,1
45.84,13.92,1
45.84,13.96,1
45.84,14.69,1
45.84,15.17,1
45.84,15.21,2
45.84,22.22,1
45.84,26.16,1
45.85,1.24,1
45.85,3.54,1
45.85,4.3500000000000005,1
45.85,4.68,1
45.85,5.05,1
45.85,5.94,1
45.85,7.3,1
45.85,8.68,2
45.85,8.86,1
45.85,9.01,1
45.85,9.26,1
45.85,9.38,2
45.85,9.39,3
45.85,10.16,1
45.85,11.0,1
45.85,11.89,1
45.85,12.16,1
45.85,12.530000000000001,1
45.85,12.620000000000001,1
45.85,13.05,1
45.85,18.29,1
45.85,22.240000000000002,1
45.86,-0.84,1
45.86,1.27,1
45.86,4.84,1
45.86,5.68,1
45.86,5.94,1
45.86,6.08,1
45.86,6.140000000000001,1
45.86,7.3,1
45.86,7.4,1
45.86,7.61,1
45.86,8.39,1
45.86,8.5,1
45.86,8.66,1
45.86,8.97,2
45.86,8.98,1
45.86,9.0,1
45.86,9.1,1
45.86,9.72,1
45.86,9.88,1
45.86,10.18,1
45.86,12.01,1
45.86,12.57,1
45.86,15.09,1
45.86,15.790000000000001,1
45.86,22.92,2
45.87,0.17,1
45.87,0.71,1
45.87,1.33,1
45.87,4.96,1
45.87,6.140000000000001,1
45.87,7.3,1
45.87,8.36,1
45.87,8.4,1
45.87,8.540000000000001,1
45.87,8.620000000000001,1
45.87,8.92,1
45.87,8.950000000000001,1
45.87,8.97,1
45.87,8.98,2
45.87,9.65,1
45.87,9.82,1
45.87,9.88,1
45.87,9.89,1
45.87,9.97,1
45.87,10.15,1
45.87,11.15,1
45.87,11.96,1
45.87,12.36,1
45.87,12.61,1
45.87,12.700000000000001,1
45.87,22.91,2
45.87,23.18,1
45.88,-0.11,1
45.88,0.3,1
45.88,0.5700000000000001,1
45.88,1.29,2
45.88,1.3900000000000001,1
45.88,3.11,1
45.88,4.17,1
45.88,4.8,1
45.88,4.89,1
45.88,6.07,1
45.88,6.09,2
45.88,6.11,1
45.88,8.4,1
45.88,8.52,1
45.88,8.67,1
45.88,8.97,1
45.88,9.93,1
45.88,9.950000000000001,1
45.88,10.73,1
45.88,12.290000000000001,1
45.88,12.52,1
45.88,12.57,1
45.88,12.700000000000001,1
45.88,12.71,1
45.88,12.99,1
45.88,13.280000000000001,1
45.88,13.34,2
45.88,13.49,1
45.88,13.89,1
45.88,13.9,1
45.88,15.24,1
45.88,16.41,1
45.89,0.01,1
45.89,0.91,1
45.89,1.28,1
45.89,3.13,1
45.89,4.82,1
45.89,6.07,1
45.89,6.09,2
45.89,6.11,3
45.89,6.8,1
45.89,6.82,1
45.89,8.38,1
45.89,8.41,1
45.89,8.68,1
45.89,8.89,1
45.89,9.33,1
45.89,9.76,1
45.89,9.950000000000001,1
45.89,10.19,1
45.89,12.17,1
45.89,12.280000000000001,1
45.89,12.290000000000001,1
45.89,12.3,1
45.89,12.530000000000001,1
45.89,12.59,1
45.89,12.96,1
45.89,13.23,1
45.89,13.34,1
45.89,13.36,1
45.89,13.6,1
45.89,13.66,1
45.89,14.25,1
45.89,15.59,1
45.89,16.84,1
45.9,-0.93,1
45.9,0.92,1
45.9,4.51,1
45.9,4.72,1
45.9,6.12,1
45.9,6.13,1
45.9,6.140000000000001,1
45.9,6.42,1
45.9,6.43,1
45.9,6.68,1
45.9,6.83,1
45.9,6.86,1
45.9,8.34,1
45.9,8.36,1
45.9,9.18,1
45.9,9.93,1
45.9,11.9,1
45.9,12.33,1
45.9,12.85,1
45.9,12.86,1
45.9,13.620000000000001,1
45.9,15.0,2
45.9,15.01,1
45.9,15.290000000000001,1
45.9,15.59,1
45.9,15.870000000000001,1
45.910000000000004,3.84,1
45.910000000000004,6.12,1
45.910000000000004,6.65,1
45.910000000000004,6.69,1
45.910000000000004,6.86,1
45.910000000000004,8.41,1
45.910000000000004,8.98,1
45.910000000000004,10.05,1
45.910000000000004,10.22,2
45.910000000000004,11.16,1
45.910000000000004,11.17,2
45.910000000000004,12.65,1
45.910000000000004,12.85,1
45.910000000000004,12.86,1
45.910000000000004,14.22,2
45.910000000000004,14.36,1
45.910000000000004,15.02,1
45.910000000000004,27.09,1
45.92,-1.34,2
45.92,3.33,1
45.92,6.41,1
45.92,6.72,1
45.92,6.87,1
45.92,8.43,1
45.92,8.540000000000001,1
45.92,8.56,1
45.92,9.09,1
45.92,12.35,1
45.92,12.370000000000001,2
45.92,12.55,1
45.92,12.56,1
45.92,12.57,1
45.92,12.77,1
45.92,16.78,1
45.93,-1.31,1
45.93,-0.96,1
45.93,1.03,1
45.93,2.83,1
45.93,3.25,1
45.93,4.71,1
45.93,4.72,1
45.93,4.96,1
45.93,6.08,3
45.93,6.12,2
45.93,6.16,2
45.93,8.43,1
45.93,8.92,1
45.93,8.98,1
45.93,9.47,1
45.93,9.48,1
45.93,13.14,1
45.93,13.6,1
45.93,13.620000000000001,2
45.93,13.63,1
45.93,14.790000000000001,1
45.93,14.8,1
45.94,-0.97,1
45.94,-0.96,1
45.94,-0.9,1
45.94,-0.53,1
45.94,4.2,1
45.94,6.63,1
45.94,8.81,1
45.94,8.82,1
45.94,8.96,1
45.94,9.07,1
45.94,9.08,1
45.94,9.09,1
45.94,9.18,1
45.94,9.67,2
45.94,10.200000000000001,1
45.94,10.22,1
45.94,10.27,1
45.94,11.1,1
45.94,11.96,1
45.94,12.46,1
45.94,12.72,2
45.94,13.05,1
45.94,13.64,1
45.94,22.650000000000002,1
45.95,-0.98,1
45.95,-0.97,1
45.95,-0.9400000000000001,1
45.95,-0.51,1
45.95,-0.01,1
45.95,0.16,1
45.95,1.17,1
45.95,2.98,1
45.95,4.94,1
45.95,6.62,1
45.95,8.540000000000001,1
45.95,8.950000000000001,1
45.95,8.98,1
45.95,10.290000000000001,1
45.95,10.3,1
45.95,11.26,1
45.95,11.32,1
45.95,12.5,1
45.95,12.61,1
45.95,12.620000000000001,1
45.95,12.65,1
45.95,12.66,1
45.95,13.63,2
45.95,14.57,1
45.95,14.65,1
45.95,15.49,2
45.95,15.73,1
45.96,-0.54,1
45.96,1.4000000000000001,1
45.96,2.19,1
45.96,2.94,1
45.96,5.33,1
45.96,8.44,1
45.96,8.58,1
45.96,8.85,1
45.96,8.92,1
45.96,9.92,1
45.96,12.13,1
45.96,12.31,1
45.96,12.51,1
45.96,12.63,1
45.96,12.65,1
45.96,12.66,2
45.96,12.77,1
45.96,12.97,1
45.96,14.290000000000001,1
45.96,15.48,1
45.97,3.09,1
45.97,4.71,1
45.97,5.3100000000000005,1
45.97,6.16,1
45.97,8.11,1
45.97,8.41,1
45.97,8.59,1
45.97,8.870000000000001,1
45.97,8.88,1
45.97,8.91,1
45.97,8.92,2
45.97,9.96,1
45.97,10.08,1
45.97,12.3,1
45.97,12.56,1
45.97,12.61,1
45.97,12.65,1
45.97,13.25,1
45.980000000000004,0.22,1
45.980000000000004,0.89,1
45.980000000000004,4.33,1
45.980000000000004,4.71,1
45.980000000000004,4.72,1
45.980000000000004,4.74,2
45.980000000000004,8.82,1
45.980000000000004,8.93,2
45.980000000000004,8.950000000000001,1
45.980000000000004,9.06,1
45.980000000000004,9.22,1
45.980000000000004,12.540000000000001,1
45.980000000000004,13.58,1
45.980000000000004,14.57,1
45.99,0.41000000000000003,1
45.99,3.98,1
45.99,4.09,1
45.99,4.7,1
45.99,4.74,1
45.99,5.0200000000000005,1
45.99,6.16,1
45.99,8.74,1
45.99,8.8,1
45.99,8.88,1
45.99,8.91,2
45.99,8.92,1
45.99,8.93,1
45.99,8.94,3
45.99,9.33,2
45.99,10.34,1
45.99,12.290000000000001,1
45.99,12.84,1
45.99,13.24,1
45.99,15.47,1
45.99,15.85,1
45.99,26.150000000000002,1
46.0,0.2,1
46.0,0.67,1
46.0,4.09,1
46.0,4.18,1
46.0,4.69,1
46.0,4.73,1
46.0,4.84,1
46.0,6.390000000000001,1
46.0,8.85,1
46.0,8.92,1
46.0,8.94,1
46.0,8.950000000000001,3
46.0,8.96,2
46.0,9.94,1
46.0,10.15,1
46.0,11.19,1
46.0,11.65,1
46.0,12.61,1
46.0,13.33,1
46.0,14.55,1
46.0,15.870000000000001,1
46.01,0.67,1
46.01,5.94,1
46.01,8.78,1
46.01,8.870000000000001,1
46.01,8.9,2
46.01,8.94,2
46.01,8.950000000000001,1
46.01,8.96,1
46.01,8.97,1
46.01,8.99,1
46.01,13.21,1
46.01,13.46,1
46.01,14.02,1
46.01,14.530000000000001,1
46.01,15.3,1
46.01,15.93,1
46.01,16.54,1
46.02,-1.3800000000000001,1
46.02,0.18,1
46.02,0.19,1
46.02,2.13,1
46.02,4.04,1
46.02,4.05,1
46.02,4.08,1
46.02,4.09,2
46.02,4.7,1
46.02,4.99,1
46.02,5.83,1
46.02,6.62,1
46.02,6.63,1
46.02,8.27,1
46.02,8.68,1
46.02,9.18,1
46.02,9.74,1
46.02,10.94,1
46.02,11.24,1
46.02,12.86,1
46.02,14.41,2
46.02,14.47,1
46.02,14.48,1
46.02,14.49,1
46.02,22.13,1
46.03,-1.3800000000000001,1
46.03,1.29,1
46.03,1.34,1
46.03,3.93,1
46.03,4.05,2
46.03,4.12,1
46.03,4.29,1
46.03,4.64,1
46.03,6.63,1
46.03,8.27,1
46.03,8.93,3
46.03,8.950000000000001,1
46.03,8.97,1
46.03,9.32,1
46.03,9.38,1
46.03,10.72,1
46.03,10.73,1
46.03,12.49,1
46.03,13.290000000000001,1
46.03,14.01,1
46.03,14.02,1
46.03,14.46,2
46.03,18.21,1
46.03,18.22,1
46.04,1.48,1
46.04,4.03,1
46.04,4.05,1
46.04,4.07,1
46.04,5.36,1
46.04,5.98,1
46.04,8.73,1
46.04,8.74,1
46.04,8.91,1
46.04,8.92,1
46.04,8.93,1
46.04,8.98,2
46.04,11.120000000000001,3
46.04,11.13,1
46.04,14.48,1
46.04,14.49,4
46.04,14.5,1
46.04,14.51,1
46.04,14.540000000000001,2
46.04,17.06,1
46.050000000000004,-1.09,1
46.050000000000004,3.11,1
46.050000000000004,3.92,1
46.050000000000004,4.08,2
46.050000000000004,6.5200000000000005,1
46.050000000000004,6.95,1
46.050000000000004,7.08,1
46.050000000000004,8.92,1
46.050000000000004,11.11,1
46.050000000000004,11.13,1
46.050000000000004,11.78,1
46.050000000000004,12.57,1
46.050000000000004,12.69,1
46.050000000000004,13.22,1
46.050000000000004,14.11,1
46.050000000000004,14.49,2
46.050000000000004,14.5,7
46.050000000000004,14.51,5
46.050000000000004,14.530000000000001,2
46.050000000000004,14.56,3
46.050000000000004,14.58,1
46.050000000000004,14.6,1
46.050000000000004,18.22,2
46.050000000000004,18.23,2
46.06,3.91,1
46.06,4.05,1
46.06,4.64,1
46.06,4.97,1
46.06,5.86,1
46.06,6.07,1
46.06,6.3,1
46.06,6.3100000000000005,1
46.06,6.41,1
46.06,6.54,1
46.06,7.21,1
46.06,7.7700000000000005,2
46.06,8.67,1
46.06,8.69,1
46.06,8.92,1
46.06,8.93,1
46.06,8.950000000000001,1
46.06,8.97,1
46.06,11.11,1
46.06,11.13,1
46.06,11.14,1
46.06,11.22,1
46.06,11.24,1
46.06,11.6,1
46.06,12.58,1
46.06,13.19,1
46.06,13.22,1
46.06,13.23,1
46.06,13.24,2
46.06,14.49,1
46.06,14.5,2
46.06,14.51,4
46.06,14.530000000000001,2
46.06,14.540000000000001,5
46.06,15.780000000000001,1
46.06,18.240000000000002,1
46.07,3.2,1
46.07,4.0600000000000005,1
46.07,6.37,1
46.07,6.38,1
46.07,6.54,1
46.07,7.21,1
46.07,7.22,1
46.07,8.99,1
46.07,10.9,1
46.07,11.120000000000001,3
46.07,11.14,2
46.07,12.65,1
46.07,13.21,1
46.07,13.22,1
46.07,13.23,1
46.07,13.26,1
46.07,13.3,1
46.07,14.51,2
46.07,15.9,1
46.07,18.240000000000002,1
46.07,18.25,1
46.08,-1.1,1
46.08,-1.08,1
46.08,-0.93,1
46.08,4.0600000000000005,1
46.08,6.72,1
46.08,7.51,1
46.08,8.97,1
46.08,11.1,1
46.08,11.11,1
46.08,11.120000000000001,1
46.08,11.18,1
46.08,12.93,1
46.08,13.32,1
46.08,13.63,1
46.08,14.48,1
46.08,14.5,2
46.08,14.52,1
46.08,15.83,1
46.08,18.27,1
46.08,21.32,1
46.08,23.59,1
46.09,3.44,1
46.09,5.96,1
46.09,7.0600000000000005,2
46.09,7.07,2
46.09,7.22,1
46.09,8.92,1
46.09,11.23,1
46.09,12.68,1
46.09,13.19,1
46.09,13.22,1
46.09,13.23,1
46.09,13.42,2
46.09,13.43,2
46.09,14.540000000000001,1
46.09,16.07,1
46.09,18.22,1
46.1,-0.08,1
46.1,1.36,1
46.1,3.19,1
46.1,3.89,1
46.1,3.96,1
46.1,4.75,1
46.1,5.93,1
46.1,7.07,2
46.1,7.08,1
46.1,7.5,1
46.1,8.74,1
46.1,9.27,1
46.1,11.1,1
46.1,12.89,1
46.1,12.9,1
46.1,13.15,1
46.1,13.19,1
46.1,13.21,1
46.1,13.22,1
46.1,13.23,2
46.1,14.44,1
46.11,-0.74,1
46.11,0.23,1
46.11,0.5700000000000001,1
46.11,1.6300000000000001,1
46.11,3.08,1
46.11,3.41,1
46.11,3.43,1
46.11,4.96,1
46.11,5.82,1
46.11,7.0600000000000005,1
46.11,7.07,1
46.11,8.290000000000001,1
46.11,8.93,1
46.11,11.08,1
46.11,11.09,1
46.11,12.61,1
46.11,13.200000000000001,1
46.11,14.46,1
46.12,-1.1,1
46.12,-1.01,1
46.12,0.78,1
46.12,1.07,1
46.12,1.37,1
46.12,3.41,1
46.12,3.42,1
46.12,4.95,1
46.12,5.8100000000000005,1
46.12,6.09,1
46.12,6.1000000000000005,1
46.12,7.0200000000000005,1
46.12,7.0600000000000005,1
46.12,7.11,1
46.12,8.33,1
46.12,10.75,2
46.12,11.24,1
46.12,12.96,1
46.12,13.22,1
46.13,0.1,1
46.13,3.41,1
46.13,3.42,1
46.13,3.43,1
46.13,3.44,1
46.13,5.9,1
46.13,6.11,1
46.13,7.04,2
46.13,7.11,1
46.13,8.28,1
46.13,8.290000000000001,3
46.13,8.43,1
46.13,8.53,1
46.13,9.28,1
46.13,9.370000000000001,1
46.13,9.56,1
46.13,9.57,1
46.13,9.6,2
46.13,11.24,1
46.13,13.22,1
46.13,14.56,1
46.13,14.6,1
46.14,-1.17,2
46.14,-1.07,1
46.14,6.07,2
46.14,6.08,1
46.14,6.4,1
46.14,6.59,1
46.14,7.16,1
46.14,7.23,1
46.14,8.290000000000001,2
46.14,8.86,1
46.14,9.32,1
46.14,9.41,2
46.14,10.76,1
46.14,10.77,1
46.14,10.96,1
46.14,11.1,1
46.14,11.19,1
46.14,12.22,1
46.14,12.69,1
46.14,14.280000000000001,1
46.14,14.41,1
46.14,14.59,1
46.14,15.08,1
46.14,15.56,1
46.14,21.31,1
46.15,-1.34,1
46.15,-1.32,1
46.15,-1.21,1
46.15,-1.18,1
46.15,-1.1500000000000001,2
46.15,-1.1,1
46.15,3.39,2
46.15,4.17,1
46.15,4.58,1
46.15,6.03,1
46.15,6.09,2
46.15,7.04,1
46.15,7.18,1
46.15,8.77,2
46.15,8.78,1
46.15,8.8,1
46.15,8.93,1
46.15,8.96,1
46.15,8.97,1
46.15,9.33,1
46.15,9.72,1
46.15,10.02,1
46.15,10.15,1
46.15,10.76,1
46.15,11.09,1
46.15,11.73,1
46.15,11.790000000000001,1
46.15,12.700000000000001,1
46.15,12.71,1
46.15,15.040000000000001,2
46.15,15.23,1
46.15,16.82,1
46.15,18.35,1
46.160000000000004,-1.22,1
46.160000000000004,-1.16,2
46.160000000000004,4.68,1
46.160000000000004,5.0,1
46.160000000000004,5.99,1
46.160000000000004,6.11,1
46.160000000000004,6.18,2
46.160000000000004,6.3100000000000005,1
46.160000000000004,6.3500000000000005,1
46.160000000000004,6.67,1
46.160000000000004,7.21,1
46.160000000000004,8.77,1
46.160000000000004,8.790000000000001,3
46.160000000000004,8.8,2
46.160000000000004,8.99,2
46.160000000000004,9.81,3
46.160000000000004,9.86,1
46.160000000000004,9.870000000000001,3
46.160000000000004,10.0,1
46.160000000000004,10.76,2
46.160000000000004,11.3,1
46.160000000000004,12.24,1
46.160000000000004,13.22,1
46.160000000000004,14.3,1
46.160000000000004,14.69,1
46.160000000000004,15.23,1
46.160000000000004,15.860000000000001,1
46.160000000000004,16.330000000000002,1
46.160000000000004,21.29,1
46.17,-1.3800000000000001,1
46.17,-1.33,1
46.17,-1.16,1
46.17,-1.1300000000000001,1
46.17,-1.12,1
46.17,-1.11,2
46.17,0.51,1
46.17,1.87,2
46.17,6.12,1
46.17,6.13,1
46.17,6.16,1
46.17,6.87,1
46.17,8.8,1
46.17,8.81,1
46.17,8.84,3
46.17,8.85,1
46.17,8.99,1
46.17,9.0,2
46.17,9.01,1
46.17,9.38,1
46.17,9.86,1
46.17,9.89,1
46.17,9.9,1
46.17,10.06,1
46.17,10.27,1
46.17,11.06,1
46.17,11.82,1
46.17,11.83,1
46.17,13.18,1
46.17,13.200000000000001,1
46.17,16.38,1
46.17,21.06,1
46.17,21.3,1
46.17,21.32,1
46.17,23.91,1
46.18,-1.41,1
46.18,-1.4000000000000001,1
46.18,-1.07,1
46.18,-0.48,1
46.18,0.02,1
46.18,1.84,1
46.18,2.32,1
46.18,2.42,1
46.18,4.69,1
46.18,4.75,1
46.18,5.21,1
46.18,5.92,1
46.18,6.11,1
46.18,6.13,3
46.18,6.15,1
46.18,6.19,1
46.18,6.23,1
46.18,6.7,1
46.18,6.84,1
46.18,7.0200000000000005,1
46.18,7.2,1
46.18,7.29,2
46.18,8.85,1
46.18,8.99,1
46.18,9.01,1
46.18,11.07,1
46.18,11.84,1
46.18,12.55,1
46.18,12.75,1
46.18,13.11,1
46.18,13.3,1
46.18,21.31,1
46.19,-1.34,1
46.19,-1.19,1
46.19,2.23,1
46.19,3.08,1
46.19,6.11,1
46.19,6.13,1
46.19,6.140000000000001,2
46.19,6.18,1
46.19,6.2,1
46.19,6.23,1
46.19,6.25,1
46.19,6.26,3
46.19,7.24,1
46.19,8.14,1
46.19,9.01,1
46.19,9.02,2
46.19,12.77,1
46.19,13.06,1
46.19,14.51,1
46.19,14.55,1
46.19,14.58,1
46.19,18.25,1
46.19,18.93,1
46.19,21.080000000000002,1
46.19,21.31,2
46.2,-0.19,1
46.2,1.75,1
46.2,5.21,1
46.2,5.22,1
46.2,6.1000000000000005,3
46.2,6.13,1
46.2,6.140000000000001,2
46.2,6.16,1
46.2,6.18,1
46.2,6.25,1
46.2,6.26,1
46.2,6.4,1
46.2,7.22,1
46.2,7.25,1
46.2,8.74,1
46.2,9.02,1
46.2,9.03,1
46.2,9.040000000000001,1
46.2,10.15,1
46.2,11.1,1
46.2,12.3,1
46.2,21.28,1
46.2,21.29,1
46.2,27.64,1
46.21,-0.71,1
46.21,-0.15,1
46.21,1.16,1
46.21,4.3100000000000005,1
46.21,5.2,1
46.21,6.1000000000000005,1
46.21,6.140000000000001,2
46.21,6.17,1
46.21,6.23,1
46.21,7.29,2
46.21,7.3100000000000005,1
46.21,8.85,1
46.21,9.03,1
46.21,10.14,2
46.21,11.08,1
46.21,11.11,1
46.21,13.22,1
46.21,14.43,1
46.21,14.6,2
46.21,15.39,2
46.21,16.41,1
46.21,20.47,1
46.22,-1.55,1
46.22,-1.44,1
46.22,-0.15,4
46.22,6.1000000000000005,2
46.22,6.140000000000001,1
46.22,6.22,1
46.22,6.3100000000000005,1
46.22,7.28,1
46.22,7.29,2
46.22,7.3,1
46.22,7.59,1
46.22,8.3,1
46.22,9.040000000000001,1
46.22,9.06,1
46.22,9.63,1
46.22,10.36,1
46.22,10.82,1
46.22,12.96,1
46.22,14.17,1
46.22,14.35,1
46.22,14.63,1
46.22,15.26,1
46.22,15.52,1
46.22,15.98,1
46.22,16.12,1
46.22,24.57,1
46.230000000000004,0.67,1
46.230000000000004,0.68,1
46.230000000000004,0.9,1
46.230000000000004,6.11,2
