grid_lat,grid_lon,count
18.0,-66.39,1
18.23,-65.91,1
18.330000000000002,-66.07000000000001,1
18.34,-65.9,1
18.38,-65.76,1
18.400000000000002,-66.06,1
18.42,-66.1,1
18.42,-66.07000000000001,2
18.42,-66.06,1
18.44,-66.07000000000001,1
19.06,-155.59,1
19.490000000000002,-154.95000000000002,1
19.5,-154.96,3
19.6,-155.97,1
19.62,-155.04,2
19.63,-155.99,2
19.64,-156.01,4
19.64,-156.0,2
19.64,-155.99,1
19.650000000000002,-156.01,3
19.67,-156.02,1
19.68,-156.02,1
19.69,-155.07,1
19.7,-155.09,4
19.7,-155.08,2
19.7,-155.07,5
19.7,-155.06,2
19.71,-155.12,1
19.71,-155.08,1
19.71,-155.05,1
19.71,-155.04,1
19.72,-156.04,1
19.72,-155.06,1
19.73,-156.05,1
19.82,-156.0,1
19.91,-155.89000000000001,2
19.92,-155.79,1
19.990000000000002,-155.83,1
20.0,-155.83,1
20.02,-155.67000000000002,1
20.23,-155.8,1
20.67,-156.45000000000002,1
20.68,-156.45000000000002,1
20.72,-156.45000000000002,7
20.73,-156.46,1
20.740000000000002,-156.9,1
20.740000000000002,-156.46,1
20.740000000000002,-156.45000000000002,1
20.740000000000002,-156.44,1
20.75,-156.45000000000002,1
20.82,-156.34,1
20.830000000000002,-156.92000000000002,1
20.830000000000002,-156.35,1
20.86,-156.5,1
20.87,-156.51,1
20.87,-156.47,1
20.87,-156.46,6
20.88,-156.51,1
20.88,-156.5,1
20.88,-156.49,2
20.88,-156.48,2
20.88,-156.46,7
20.89,-156.48,5
20.89,-156.47,1
20.91,-156.70000000000002,1
20.91,-156.33,1
20.92,-156.70000000000002,2
20.92,-156.33,1
20.93,-156.70000000000002,2
20.94,-156.70000000000002,1
20.97,-156.68,1
20.98,-156.67000000000002,1
21.09,-157.03,1
21.26,-157.83,1
21.27,-157.84,5
21.27,-157.83,14
21.27,-157.82,5
21.27,-157.81,1
21.27,-157.79,2
21.27,-157.78,2
21.27,-157.76,1
21.27,-157.71,1
21.28,-157.85,1
21.28,-157.84,3
21.28,-157.83,2
21.28,-157.81,3
21.28,-157.72,1
21.29,-157.87,3
21.29,-157.86,3
21.29,-157.85,17
21.29,-157.84,3
21.29,-157.82,2
21.29,-157.72,1
21.3,-158.05,3
21.3,-157.87,11
21.3,-157.86,11
21.3,-157.85,1
21.3,-157.84,1
21.3,-157.81,1
21.31,-158.08,1
21.31,-157.88,3
21.31,-157.87,8
21.32,-158.1,2
21.32,-158.09,4
21.32,-158.08,1
21.32,-158.02,1
21.32,-157.87,1
21.330000000000002,-158.13,11
21.330000000000002,-158.12,1
21.330000000000002,-158.1,2
21.330000000000002,-158.09,1
21.330000000000002,-158.08,3
21.330000000000002,-158.06,4
21.330000000000002,-158.03,1
21.330000000000002,-157.92000000000002,8
21.330000000000002,-157.89000000000001,1
21.330000000000002,-157.88,1
21.330000000000002,-157.87,1
21.34,-158.13,6
21.34,-158.08,1
21.34,-157.93,2
21.34,-157.92000000000002,1
21.35,-158.05,1
21.35,-157.93,2
21.36,-157.93,2
21.38,-158.04,1
21.38,-158.01,1
21.38,-158.0,1
21.38,-157.96,3
21.38,-157.95000000000002,2
21.38,-157.94,2
21.38,-157.76,1
21.39,-158.04,1
21.39,-157.98,1
21.39,-157.8,1
21.39,-157.75,3
21.39,-157.74,2
21.400000000000002,-157.98,2
21.400000000000002,-157.82,2
21.400000000000002,-157.8,1
21.41,-158.01,1
21.41,-157.81,1
21.42,-158.01,1
21.42,-158.0,8
21.42,-157.81,1
21.42,-157.75,1
21.43,-158.19,1
21.45,-158.02,1
21.45,-158.01,1
21.46,-158.22,1
21.5,-158.03,1
21.5,-158.0,1
21.52,-158.04,1
21.580000000000002,-158.11,1
21.63,-157.93,1
21.64,-157.93,1
21.7,-158.0,1
21.87,-159.46,2
21.88,-159.47,1
21.95,-159.68,1
21.96,-159.39000000000001,3
21.96,-159.38,1
21.96,-159.36,2
21.97,-159.38,1
21.97,-159.37,3
21.97,-159.35,1
21.98,-159.37,4
22.05,-159.33,1
22.13,-159.31,1
22.2,-159.5,1
22.21,-159.48,1
22.22,-159.47,1
24.55,-81.81,2
24.55,-81.8,3
24.55,-81.79,1
24.55,-81.76,2
24.560000000000002,-81.81,4
24.560000000000002,-81.78,1
24.560000000000002,-81.77,1
24.560000000000002,-81.76,1
24.57,-81.76,5
24.66,-81.39,1
24.67,-81.36,1
24.7,-81.11,1
24.71,-81.11,1
24.72,-81.05,2
24.91,-80.64,4
24.92,-80.64,1
24.97,-80.56,1
24.990000000000002,-80.54,1
25.11,-80.43,1
25.13,-80.94,1
25.39,-80.59,2
25.44,-80.48,1
25.45,-80.48,3
25.47,-80.43,1
25.48,-80.44,1
25.490000000000002,-80.4,1
25.51,-80.43,1
25.52,-80.42,1
25.57,-80.37,1
25.580000000000002,-80.37,1
25.580000000000002,-80.34,1
25.59,-80.38,1
25.6,-80.36,1
25.6,-80.35000000000001,2
25.6,-80.33,1
25.61,-80.35000000000001,2
25.63,-80.42,2
25.64,-80.43,1
25.64,-80.42,1
25.64,-80.34,4
25.650000000000002,-80.39,1
25.650000000000002,-80.33,4
25.66,-80.39,1
25.66,-80.29,2
25.67,-80.42,1
25.67,-80.33,1
25.68,-80.4,3
25.68,-80.38,1
25.68,-80.37,1
25.68,-80.36,1
25.68,-80.35000000000001,3
25.68,-80.34,12
25.68,-80.32000000000001,3
25.68,-80.31,1
25.68,-80.17,1
25.68,-80.16,3
25.69,-80.31,4
25.69,-80.3,1
25.69,-80.17,4
25.69,-80.16,1
25.7,-80.29,5
25.71,-80.29,4
25.71,-80.28,11
25.72,-80.29,1
25.72,-80.28,1
25.72,-80.27,1
25.72,-80.26,10
25.72,-80.25,1
25.72,-80.24,8
25.73,-80.42,1
25.73,-80.33,1
25.73,-80.31,2
25.73,-80.27,4
25.73,-80.26,3
25.73,-80.25,1
25.73,-80.24,4
25.740000000000002,-80.44,1
25.740000000000002,-80.35000000000001,1
25.740000000000002,-80.34,1
25.740000000000002,-80.31,1
25.740000000000002,-80.3,1
25.740000000000002,-80.28,1
25.740000000000002,-80.27,7
25.740000000000002,-80.26,7
25.740000000000002,-80.25,1
25.740000000000002,-80.24,1
25.740000000000002,-80.22,1
25.740000000000002,-80.21000000000001,1
25.75,-80.77,1
25.75,-80.44,3
25.75,-80.38,2
25.75,-80.31,1
25.75,-80.29,1
25.75,-80.27,3
25.75,-80.26,22
25.75,-80.21000000000001,2
25.75,-80.2,6
25.76,-80.44,4
25.76,-80.38,3
25.76,-80.37,1
25.76,-80.33,1
25.76,-80.26,4
25.76,-80.24,1
25.76,-80.23,1
25.76,-80.22,1
25.76,-80.2,29
25.76,-80.19,19
25.76,-80.14,3
25.77,-80.39,1
25.77,-80.33,2
25.77,-80.3,3
25.77,-80.23,1
25.77,-80.22,4
25.77,-80.21000000000001,1
25.77,-80.2,11
25.77,-80.19,17
25.77,-80.18,3
25.77,-80.15,5
25.77,-80.14,8
25.78,-80.39,2
25.78,-80.38,3
25.78,-80.37,3
25.78,-80.34,1
25.78,-80.32000000000001,1
25.78,-80.3,1
25.78,-80.29,4
25.78,-80.23,8
25.78,-80.22,5
25.78,-80.21000000000001,1
25.78,-80.2,8
25.78,-80.19,4
25.78,-80.18,1
25.78,-80.15,7
25.78,-80.14,2
25.79,-80.39,3
25.79,-80.38,2
25.79,-80.37,1
25.79,-80.36,1
25.79,-80.33,2
25.79,-80.28,1
25.79,-80.27,2
25.79,-80.26,1
25.79,-80.23,1
25.79,-80.22,2
25.79,-80.21000000000001,3
25.79,-80.2,2
25.79,-80.19,2
25.79,-80.18,1
25.79,-80.15,9
25.79,-80.14,7
25.79,-80.13,3
25.8,-80.39,1
25.8,-80.37,2
25.8,-80.36,2
25.8,-80.35000000000001,3
25.8,-80.34,8
25.8,-80.33,2
25.8,-80.32000000000001,3
25.8,-80.31,1
25.8,-80.27,1
25.8,-80.21000000000001,5
25.8,-80.2,16
25.8,-80.19,7
25.8,-80.13,2
25.810000000000002,-80.39,1
25.810000000000002,-80.38,1
25.810000000000002,-80.34,5
25.810000000000002,-80.29,1
25.810000000000002,-80.2,7
25.810000000000002,-80.19,2
25.810000000000002,-80.13,5
25.82,-80.36,1
25.82,-80.34,8
25.82,-80.33,2
25.82,-80.13,1
25.830000000000002,-80.19,1
25.84,-80.37,2
25.84,-80.26,1
25.84,-80.21000000000001,2
25.84,-80.19,3
25.84,-80.13,3
25.85,-81.03,1
25.85,-80.22,1
25.85,-80.17,1
25.85,-80.16,1
25.85,-80.13,1
25.85,-80.12,1
25.86,-80.33,2
25.86,-80.29,1
25.86,-80.23,1
25.86,-80.19,2
25.86,-80.18,2
25.86,-80.13,2
25.87,-80.17,1
25.87,-80.13,2
25.88,-80.36,1
25.88,-80.3,1
25.88,-80.19,1
25.88,-80.14,1
25.88,-80.13,3
25.89,-80.14,1
25.89,-80.13,1
25.900000000000002,-80.34,1
25.900000000000002,-80.33,1
25.900000000000002,-80.16,4
25.91,-80.36,4
25.91,-80.31,4
25.91,-80.28,1
25.91,-80.27,3
25.91,-80.16,5
25.91,-80.15,1
25.92,-81.73,3
25.92,-80.36,1
25.92,-80.3,10
25.92,-80.19,1
25.92,-80.18,1
25.92,-80.16,2
25.92,-80.13,1
25.93,-80.3,1
25.93,-80.28,3
25.93,-80.25,1
25.93,-80.2,1
25.93,-80.14,1
25.93,-80.13,8
25.94,-97.51,1
25.94,-97.43,1
25.94,-80.35000000000001,1
25.94,-80.32000000000001,1
25.94,-80.3,1
25.94,-80.16,1
25.94,-80.15,2
25.94,-80.14,2
25.94,-80.13,6
25.95,-97.49000000000001,1
25.95,-80.21000000000001,1
25.95,-80.19,1
25.95,-80.15,8
25.95,-80.14,2
25.95,-80.13,8
25.95,-80.12,2
25.96,-97.52,1
25.96,-97.51,3
25.96,-80.15,5
25.97,-80.38,1
25.97,-80.32000000000001,1
25.97,-80.15,19
25.97,-80.13,2
25.98,-97.52,1
25.98,-97.5,1
25.98,-80.38,2
25.98,-80.35000000000001,1
25.98,-80.34,1
25.98,-80.32000000000001,1
25.98,-80.3,3
25.98,-80.23,2
25.98,-80.17,1
25.98,-80.15,3
25.98,-80.14,2
25.98,-80.13,1
25.98,-80.12,2
25.990000000000002,-80.3,2
25.990000000000002,-80.26,1
25.990000000000002,-80.15,2
25.990000000000002,-80.14,1
25.990000000000002,-80.13,1
25.990000000000002,-80.12,4
26.0,-80.36,1
26.0,-80.35000000000001,5
26.0,-80.32000000000001,2
26.0,-80.27,2
26.0,-80.25,1
26.0,-80.24,3
26.0,-80.21000000000001,1
26.0,-80.15,2
26.01,-80.31,1
26.01,-80.16,2
26.01,-80.15,2
26.01,-80.12,1
26.02,-80.35000000000001,1
26.02,-80.12,2
26.03,-80.36,1
26.03,-80.2,2
26.03,-80.17,1
26.03,-80.14,3
26.03,-80.13,1
26.04,-80.26,3
26.04,-80.24,1
26.04,-80.22,2
26.04,-80.21000000000001,1
26.04,-80.18,1
26.04,-80.16,1
26.05,-80.26,2
26.05,-80.25,1
26.05,-80.22,1
26.05,-80.17,4
26.05,-80.16,13
26.05,-80.15,1
26.05,-80.14,1
26.05,-80.12,2
26.060000000000002,-81.71000000000001,1
26.060000000000002,-80.41,2
26.060000000000002,-80.37,2
26.060000000000002,-80.26,1
26.060000000000002,-80.24,2
26.060000000000002,-80.16,1
26.07,-80.38,4
26.07,-80.37,3
26.07,-80.25,2
26.07,-80.24,1
26.07,-80.22,1
26.07,-80.14,1
26.080000000000002,-97.17,5
26.080000000000002,-80.25,4
26.080000000000002,-80.24,3
26.080000000000002,-80.23,1
26.080000000000002,-80.18,1
26.09,-97.17,2
26.09,-80.38,1
26.09,-80.26,1
26.09,-80.25,2
26.09,-80.24,2
26.09,-80.23,1
26.09,-80.14,3
26.09,-80.11,2
26.1,-80.43,3
26.1,-80.26,5
26.1,-80.14,1
26.1,-80.13,2
26.1,-80.12,1
26.1,-80.11,2
26.11,-97.17,3
26.11,-80.26,1
26.11,-80.18,2
26.11,-80.15,19
26.11,-80.14,6
26.11,-80.11,1
26.12,-97.17,1
26.12,-80.42,1
26.12,-80.38,1
26.12,-80.34,5
26.12,-80.27,1
26.12,-80.26,1
26.12,-80.18,2
26.12,-80.15,12
26.12,-80.14,6
26.12,-80.11,6
26.13,-97.18,9
26.13,-97.17,1
26.13,-81.79,1
26.13,-81.77,4
26.13,-81.72,2
26.13,-80.29,1
26.13,-80.21000000000001,3
26.13,-80.14,1
26.13,-80.13,1
26.13,-80.12,7
26.13,-80.11,2
26.14,-81.81,1
26.14,-81.8,4
26.14,-81.79,2
26.14,-81.72,5
26.14,-81.69,1
26.14,-80.35000000000001,1
26.14,-80.34,3
26.14,-80.33,3
26.14,-80.32000000000001,1
26.14,-80.12,1
26.150000000000002,-81.81,1
26.150000000000002,-81.77,2
26.150000000000002,-81.75,1
26.150000000000002,-81.69,3
26.150000000000002,-80.33,1
26.150000000000002,-80.32000000000001,1
26.150000000000002,-80.15,1
26.150000000000002,-80.14,1
26.16,-97.98,2
26.16,-97.97,1
26.16,-97.88,1
26.16,-97.69,1
26.16,-81.79,2
26.16,-81.77,1
26.16,-81.68,2
26.16,-80.26,2
26.16,-80.23,2
26.16,-80.14,2
26.16,-80.13,1
26.16,-80.12,1
26.16,-80.11,1
26.17,-98.02,2
26.17,-80.86,1
26.17,-80.10000000000001,1
26.18,-98.21000000000001,1
26.18,-97.78,1
26.18,-97.76,1
26.18,-97.74000000000001,1
26.18,-81.82000000000001,1
26.18,-80.2,6
26.18,-80.15,1
26.18,-80.10000000000001,1
26.19,-98.29,1
26.19,-98.28,1
26.19,-98.27,4
26.19,-98.26,1
26.19,-98.24000000000001,2
26.19,-98.15,1
26.19,-98.14,6
26.19,-98.12,1
26.19,-81.8,1
26.19,-80.3,1
26.19,-80.29,2
26.19,-80.22,2
26.19,-80.18,2
26.19,-80.16,3
26.19,-80.10000000000001,2
26.2,-98.27,7
26.2,-98.21000000000001,1
26.2,-98.2,2
26.2,-81.82000000000001,3
26.2,-81.81,1
26.2,-80.18,1
26.2,-80.17,7
26.2,-80.16,3
26.2,-80.15,2
26.2,-80.14,3
26.2,-80.11,1
26.21,-81.82000000000001,3
26.21,-81.81,1
26.21,-81.8,1
26.21,-81.79,1
26.21,-81.77,4
26.21,-81.76,2
26.21,-81.75,3
26.21,-80.11,1
26.21,-80.10000000000001,2
26.22,-81.77,2
26.22,-80.19,2
26.22,-80.16,1
26.22,-80.14,2
26.22,-80.09,1
26.23,-98.23,1
26.23,-81.82000000000001,2
26.23,-80.26,1
26.23,-80.19,2
26.23,-80.17,1
26.23,-80.12,2
26.23,-80.11,6
26.23,-80.10000000000001,2
26.23,-80.09,3
26.240000000000002,-98.21000000000001,1
26.240000000000002,-81.82000000000001,1
26.240000000000002,-81.77,1
26.240000000000002,-80.25,1
26.240000000000002,-80.18,3
26.240000000000002,-80.09,1
26.25,-81.83,3
26.25,-81.82000000000001,3
26.25,-80.19,2
26.25,-80.14,3
26.25,-80.10000000000001,1
26.25,-80.09,3
26.26,-98.18,1
26.26,-81.83,1
26.26,-80.27,1
26.26,-80.10000000000001,1
26.27,-81.83,1
26.27,-81.81,1
26.27,-81.79,1
26.27,-81.75,3
26.27,-81.74,1
26.27,-80.19,1
26.27,-80.14,1
26.27,-80.10000000000001,1
26.28,-81.81,1
26.28,-80.21000000000001,4
26.28,-80.19,1
26.29,-81.77,1
26.29,-80.26,1
26.29,-80.13,1
26.3,-98.2,1
26.3,-81.82000000000001,2
26.3,-81.81,1
26.3,-80.28,1
26.3,-80.16,1
26.3,-80.10000000000001,1
26.310000000000002,-80.26,1
26.310000000000002,-80.19,2
26.310000000000002,-80.16,1
26.310000000000002,-80.12,1
26.310000000000002,-80.08,6
26.32,-81.76,1
26.32,-81.74,1
26.32,-80.12,1
26.32,-80.10000000000001,1
26.32,-80.08,2
26.330000000000002,-81.81,1
26.330000000000002,-80.18,1
26.330000000000002,-80.17,1
26.330000000000002,-80.08,3
26.34,-80.17,1
26.34,-80.09,2
26.34,-80.08,2
26.35,-80.11,4
26.35,-80.10000000000001,1
26.35,-80.09,3
26.35,-80.08,7
26.36,-98.8,1
26.36,-80.2,1
26.36,-80.14,3
26.36,-80.13,3
26.36,-80.11,1
26.36,-80.10000000000001,1
26.36,-80.07000000000001,1
26.37,-80.13,3
26.37,-80.12,1
26.37,-80.11,1
26.37,-80.09,3
26.37,-80.08,3
26.38,-81.84,4
26.38,-80.13,2
26.38,-80.12,1
26.38,-80.07000000000001,3
26.39,-81.84,3
26.39,-81.81,1
26.39,-80.23,2
26.39,-80.14,1
26.39,-80.12,6
26.39,-80.11,4
26.39,-80.10000000000001,2
26.400000000000002,-81.84,1
26.400000000000002,-80.12,2
26.400000000000002,-80.07000000000001,3
26.41,-80.08,1
26.42,-80.10000000000001,1
26.42,-80.07000000000001,1
26.43,-82.08,1
26.43,-81.79,2
26.43,-81.78,3
26.43,-80.09,1
26.43,-80.08,4
26.44,-81.95,1
26.44,-81.78,1
26.44,-80.17,2
26.45,-82.04,2
26.45,-81.96000000000001,1
26.45,-81.78,2
26.45,-80.2,1
26.45,-80.17,1
26.45,-80.16,1
26.45,-80.07000000000001,4
26.46,-81.78,5
26.46,-80.14,1
26.46,-80.09,1
26.46,-80.08,8
26.46,-80.07000000000001,1
26.47,-80.07000000000001,3
26.48,-82.02,1
26.48,-82.01,1
26.48,-81.8,1
26.48,-81.79,1
26.490000000000002,-81.77,1
26.5,-82.19,1
26.5,-81.86,2
26.5,-81.8,1
26.5,-80.11,1
26.51,-81.87,1
26.51,-80.08,1
26.51,-80.07000000000001,1
26.51,-80.06,1
26.52,-82.2,1
26.52,-80.07000000000001,4
26.52,-80.06,1
26.53,-82.0,1
26.53,-81.88,1
26.53,-80.10000000000001,1
26.53,-80.09,3
26.53,-80.07000000000001,1
26.53,-80.05,1
26.54,-81.87,1
26.54,-81.76,1
26.54,-80.09,2
26.54,-80.08,1
26.55,-81.8,2
26.55,-81.78,2
26.55,-80.08,2
26.560000000000002,-97.78,1
26.560000000000002,-81.97,1
26.560000000000002,-81.79,1
26.57,-81.85000000000001,3
26.580000000000002,-80.07000000000001,1
26.580000000000002,-80.04,1
26.59,-81.86,3
26.59,-81.85000000000001,1
26.59,-81.81,3
26.6,-81.82000000000001,7
26.6,-81.81,9
26.61,-81.88,1
26.61,-81.81,1
26.61,-80.15,7
26.61,-80.13,1
26.61,-80.12,2
26.61,-80.06,4
26.61,-80.04,1
26.62,-81.94,1
26.62,-81.81,4
26.62,-80.12,1
26.62,-80.08,1
26.62,-80.05,1
26.62,-80.04,1
26.63,-81.88,4
26.63,-80.24,2
26.63,-80.19,2
26.63,-80.18,2
26.64,-82.0,3
26.64,-81.99,2
26.64,-81.87,3
26.650000000000002,-81.97,1
26.650000000000002,-80.24,3
26.66,-80.72,1
26.67,-81.93,1
26.67,-80.10000000000001,3
26.68,-80.2,1
26.68,-80.19,1
26.68,-80.10000000000001,1
26.69,-80.07000000000001,1
26.7,-80.23,2
26.7,-80.21000000000001,1
26.7,-80.17,1
26.7,-80.16,2
26.7,-80.12,1
26.7,-80.10000000000001,2
26.7,-80.09,3
26.7,-80.07000000000001,4
26.7,-80.06,14
26.71,-81.77,1
26.71,-80.33,2
26.71,-80.25,1
26.71,-80.21000000000001,1
26.71,-80.11,1
26.71,-80.06,13
26.71,-80.04,6
26.72,-80.11,1
26.72,-80.09,4
26.72,-80.06,1
26.73,-80.06,1
26.740000000000002,-80.12,2
26.75,-80.31,1
26.75,-80.09,2
26.75,-80.07000000000001,7
26.75,-80.06,1
26.76,-81.44,5
26.76,-80.09,1
26.76,-80.06,1
26.77,-80.06,4
26.78,-81.75,1
26.78,-80.10000000000001,3
26.78,-80.09,2
26.78,-80.05,2
26.78,-80.04,2
26.79,-81.74,2
26.79,-80.04,1
26.8,-80.09,2
26.8,-80.04,1
26.810000000000002,-80.22,1
26.82,-80.15,1
26.82,-80.09,1
26.830000000000002,-80.13,1
26.830000000000002,-80.11,9
26.84,-81.98,1
26.84,-80.12,1
26.84,-80.11,2
26.84,-80.10000000000001,3
26.84,-80.09,1
26.84,-80.07000000000001,1
26.85,-80.10000000000001,1
26.85,-80.06,1
26.87,-80.06,1
26.88,-80.12,4
26.89,-82.02,1
26.89,-82.0,1
26.89,-80.11,1
26.93,-82.34,1
26.93,-80.11,1
26.93,-80.10000000000001,1
26.93,-80.08,1
26.94,-80.09,1
26.95,-82.07000000000001,2
26.96,-82.37,1
26.96,-82.36,1
26.96,-82.08,1
26.97,-82.34,1
27.01,-82.17,1
27.01,-82.15,1
27.01,-82.14,1
27.02,-82.05,1
27.02,-80.48,1
27.04,-82.41,2
27.04,-82.33,1
27.04,-82.25,1
27.05,-82.4,1
27.05,-80.14,1
27.060000000000002,-80.14,1
27.07,-82.46000000000001,1
27.07,-82.45,1
27.080000000000002,-82.43,1
27.09,-82.46000000000001,2
27.09,-82.45,1
27.09,-82.44,1
27.09,-82.41,2
27.09,-82.39,1
27.09,-82.37,1
27.1,-82.45,3
27.1,-82.39,3
27.1,-80.27,1
27.1,-80.26,1
27.1,-80.16,1
27.13,-82.42,4
27.14,-80.22,1
27.150000000000002,-80.23,2
27.150000000000002,-80.22,1
27.16,-80.31,1
27.16,-80.23,1
27.17,-80.26,1
27.19,-80.26,1
27.2,-81.84,1
27.22,-81.89,1
27.22,-80.27,1
27.240000000000002,-80.84,1
27.240000000000002,-80.83,4
27.240000000000002,-80.28,1
27.240000000000002,-80.24,1
27.25,-82.5,1
27.25,-80.83,1
27.25,-80.44,1
27.25,-80.23,1
27.25,-80.2,2
27.26,-82.5,1
27.26,-82.48,3
27.26,-82.46000000000001,1
27.26,-82.44,1
27.26,-80.44,2
27.26,-80.42,1
27.27,-82.48,2
27.27,-82.47,5
27.28,-82.54,1
27.29,-82.5,2
27.29,-80.76,1
27.29,-80.45,1
27.3,-82.57000000000001,1
27.3,-80.74,1
27.3,-80.42,1
27.3,-80.41,1
27.3,-80.38,2
27.310000000000002,-82.58,1
27.310000000000002,-82.46000000000001,1
27.310000000000002,-80.41,2
27.32,-82.57000000000001,1
27.32,-82.53,1
27.330000000000002,-82.60000000000001,1
27.330000000000002,-82.58,4
27.330000000000002,-82.55,12
27.330000000000002,-82.54,7
27.330000000000002,-82.53,2
27.330000000000002,-82.49,2
27.330000000000002,-82.46000000000001,1
27.330000000000002,-82.45,4
27.330000000000002,-80.42,1
27.34,-82.55,5
27.34,-82.46000000000001,1
27.34,-82.45,1
27.34,-80.37,1
27.35,-82.41,1
27.36,-82.62,1
27.36,-82.42,2
27.36,-80.33,2
27.37,-80.33,5
27.38,-82.57000000000001,2
27.38,-82.56,4
27.38,-82.49,1
27.38,-82.47,2
27.38,-82.46000000000001,4
27.38,-82.45,1
27.39,-82.55,1
27.39,-82.53,1
27.39,-82.45,1
27.39,-82.44,1
27.41,-80.4,1
27.41,-80.39,1
27.42,-80.39,2
27.44,-82.61,3
27.44,-82.51,5
27.44,-80.41,1
27.45,-82.5,1
27.45,-81.36,1
27.45,-81.35000000000001,1
27.46,-82.7,2
27.46,-82.64,1
27.46,-82.58,3
27.46,-81.44,2
27.47,-82.71000000000001,1
27.48,-82.71000000000001,1
27.48,-82.43,1
27.48,-81.49,2
27.490000000000002,-97.85000000000001,2
27.490000000000002,-82.58,8
27.490000000000002,-82.57000000000001,2
27.490000000000002,-82.51,2
27.51,-82.58,2
27.51,-82.57000000000001,1
27.52,-99.46000000000001,1
27.53,-82.51,2
27.54,-81.82000000000001,1
27.55,-99.5,1
27.55,-99.45,3
27.560000000000002,-99.45,2
27.57,-82.52,1
27.580000000000002,-80.38,1
27.59,-82.06,1
27.6,-82.51,1
27.6,-80.83,7
27.61,-81.52,1
27.61,-80.39,1
27.62,-97.23,2
27.63,-82.72,1
27.63,-80.52,4
27.64,-80.52,1
27.650000000000002,-80.36,2
27.67,-97.39,1
27.67,-97.31,1
27.67,-82.73,1
27.67,-80.37,1
27.68,-99.47,1
27.68,-82.74,1
27.69,-97.35000000000001,6
27.69,-81.94,2
27.69,-80.91,1
27.7,-97.37,1
27.7,-82.73,1
27.71,-97.4,1
27.71,-97.38,1
27.71,-97.37,1
27.71,-82.74,3
27.71,-82.72,1
27.71,-82.71000000000001,3
27.71,-82.68,1
27.71,-82.64,1
27.71,-82.38,1
27.72,-97.42,2
27.72,-82.67,1
27.72,-82.39,1
27.73,-97.42,1
27.73,-82.75,1
27.73,-82.71000000000001,1
27.73,-82.69,1
27.740000000000002,-98.07000000000001,1
27.740000000000002,-97.45,1
27.740000000000002,-97.44,1
27.740000000000002,-82.76,1
27.740000000000002,-82.75,2
27.740000000000002,-82.71000000000001,1
27.75,-97.47,2
27.75,-82.75,1
27.75,-82.0,1
27.75,-80.4,1
27.76,-82.77,1
27.76,-82.65,9
27.76,-82.64,4
27.76,-82.39,1
27.76,-82.34,1
27.76,-80.55,1
27.76,-80.45,1
27.77,-97.51,6
27.77,-82.77,1
27.77,-82.65,5
27.77,-82.64,18
27.77,-82.63,1
27.77,-82.34,1
27.78,-97.66,1
27.78,-97.4,2
27.78,-82.79,1
27.78,-82.73,1
27.78,-82.69,1
27.79,-97.66,1
27.79,-97.47,1
27.79,-97.42,1
27.79,-82.74,1
27.79,-82.67,1
27.79,-82.41,1
27.79,-82.34,1
27.79,-81.89,1
27.8,-97.46000000000001,2
27.810000000000002,-97.08,1
27.810000000000002,-82.83,1
27.810000000000002,-82.82000000000001,1
27.810000000000002,-82.68,1
27.810000000000002,-82.64,1
27.830000000000002,-97.07000000000001,3
27.830000000000002,-82.84,1
27.830000000000002,-82.79,1
27.830000000000002,-82.75,1
27.830000000000002,-82.69,1
27.84,-97.59,1
27.84,-97.07000000000001,1
27.84,-82.71000000000001,1
27.84,-82.68,2
27.85,-97.63,2
27.85,-82.85000000000001,1
27.85,-82.7,1
27.85,-82.61,1
27.85,-82.33,2
27.85,-82.32000000000001,2
27.86,-82.53,1
27.87,-82.77,1
27.87,-82.75,1
27.87,-82.64,1
27.87,-82.51,1
27.87,-81.85000000000001,1
27.88,-82.82000000000001,1
27.88,-82.53,2
27.89,-97.16,1
27.89,-97.15,1
27.89,-82.8,1
27.89,-82.73,1
27.89,-82.68,1
27.89,-82.54,1
27.89,-82.37,1
27.89,-82.36,4
27.89,-82.33,1
27.89,-81.57000000000001,1
27.900000000000002,-97.15,1
27.900000000000002,-82.73,1
27.900000000000002,-82.69,1
27.900000000000002,-82.51,1
27.900000000000002,-82.42,1
27.900000000000002,-82.35000000000001,1
27.91,-82.85000000000001,1
27.91,-82.82000000000001,1
27.91,-82.81,1
27.91,-82.8,1
27.91,-82.78,2
27.91,-82.73,2
27.91,-82.71000000000001,5
27.91,-82.35000000000001,1
27.91,-81.72,1
27.92,-82.8,1
27.92,-82.79,1
27.92,-82.74,4
27.92,-82.73,1
27.92,-82.36,1
27.92,-82.35000000000001,1
27.92,-82.34,1
27.92,-82.3,1
27.93,-82.49,2
27.93,-82.47,1
27.93,-82.46000000000001,2
27.93,-82.36,1
27.93,-82.33,1
27.94,-82.73,1
27.94,-82.54,2
27.94,-82.53,2
27.94,-82.51,1
27.94,-82.49,1
27.94,-82.48,3
27.94,-82.47,5
27.94,-82.46000000000001,26
27.94,-82.45,28
27.94,-82.37,1
27.94,-82.35000000000001,3
27.94,-82.34,1
27.94,-82.33,1
27.94,-81.98,1
27.95,-99.38,2
27.95,-97.11,1
27.95,-82.74,1
27.95,-82.54,1
27.95,-82.53,1
27.95,-82.52,1
27.95,-82.51,6
27.95,-82.47,3
27.95,-82.46000000000001,4
27.95,-82.45,8
27.95,-82.44,1
27.95,-82.36,1
27.96,-82.84,1
